Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
34787181,11/15/2016 06:20:36 PM,11/15/2016 06:43:44 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10013,,,,,FRANKLIN STREET,LAFAYETTE STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/16/2016 02:20:36 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/15/2016 06:43:44 PM,01 MANHATTAN,MANHATTAN,983674,200401,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.716731167800674,-74.00207783782092,"(40.716731167800674, -74.00207783782092)"
34809645,11/18/2016 10:28:02 PM,11/18/2016 11:04:11 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,10021,,,,,1 AVENUE,EAST   70 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/19/2016 06:28:02 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,11/18/2016 11:04:11 PM,08 MANHATTAN,MANHATTAN,996173,218534,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76649371382688,-73.95695734042755,"(40.76649371382688, -73.95695734042755)"
34810986,11/18/2016 05:14:15 PM,11/18/2016 09:23:42 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10021,,,,,2 AVENUE,EAST   75 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/19/2016 01:14:15 AM,This complaint does not fall under the Police Department's jurisdiction.,11/18/2016 09:23:42 PM,08 MANHATTAN,MANHATTAN,996177,220086,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77075354470721,-73.95694014606978,"(40.77075354470721, -73.95694014606978)"
34819197,11/19/2016 10:59:04 AM,11/19/2016 05:15:48 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10075,,,,,EAST   79 STREET,EAST END AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/19/2016 06:59:04 PM,This complaint does not fall under the Police Department's jurisdiction.,11/19/2016 05:15:48 PM,08 MANHATTAN,MANHATTAN,998633,219956,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77039307378342,-73.94807356936934,"(40.77039307378342, -73.94807356936934)"
34789428,11/16/2016 03:19:36 PM,11/16/2016 03:34:53 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10000,,,79 ST TRANSVERSE,BEND,,,PLACENAME,NEW YORK,CENTRAL PARK,Precinct,Closed,11/16/2016 11:19:36 PM,The Police Department responded to the complaint and a report was prepared.,11/16/2016 03:34:53 PM,64 MANHATTAN,MANHATTAN,993908,224290,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.782295188052814,-73.96512583635275,"(40.782295188052814, -73.96512583635275)"
34790467,11/16/2016 06:16:02 PM,11/16/2016 06:27:08 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10037,,,,,MADISON AVENUE,EAST  135 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/17/2016 02:16:02 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/16/2016 06:27:08 PM,11 MANHATTAN,MANHATTAN,1001957,235144,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81207399889634,-73.93603301387417,"(40.81207399889634, -73.93603301387417)"
34790516,11/16/2016 03:32:28 PM,11/16/2016 08:31:40 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10021,,,,,EAST   76 STREET,5 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/16/2016 11:32:28 PM,The Police Department responded to the complaint and determined that police action was not necessary.,11/16/2016 08:31:40 PM,08 MANHATTAN,MANHATTAN,993903,221648,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77504360145945,-73.96514768658726,"(40.77504360145945, -73.96514768658726)"
34790551,11/16/2016 02:24:28 PM,11/16/2016 03:31:26 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10028,EAST 81 STREET,EAST 81 STREET,5 AVENUE,MADISON AVENUE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,11/16/2016 10:24:28 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/16/2016 03:31:26 PM,08 MANHATTAN,MANHATTAN,994783,222716,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77797397543539,-73.96196875852944,"(40.77797397543539, -73.96196875852944)"
34791592,11/16/2016 10:47:42 AM,11/16/2016 11:42:26 AM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10011,,,,,12 AVENUE,WEST   23 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/16/2016 06:47:42 PM,The Police Department responded to the complaint and determined that police action was not necessary.,11/16/2016 11:42:26 AM,04 MANHATTAN,MANHATTAN,982016,212268,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74930290257624,-74.00806277650474,"(40.74930290257624, -74.00806277650474)"
34791702,11/16/2016 11:48:34 AM,11/16/2016 01:06:33 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10036,,,,,WEST   41 STREET,10 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/16/2016 07:48:34 PM,This complaint does not fall under the Police Department's jurisdiction.,11/16/2016 01:06:33 PM,04 MANHATTAN,MANHATTAN,985374,215794,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75898108785592,-73.99594275847234,"(40.75898108785592, -73.99594275847234)"
34795027,11/16/2016 07:56:57 AM,11/16/2016 10:07:05 AM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10036,,,,,10 AVENUE,WEST   42 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/16/2016 03:56:57 PM,The Police Department responded to the complaint and took action to fix the condition.,11/16/2016 10:07:05 AM,04 MANHATTAN,MANHATTAN,985504,216029,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75962608520787,-73.99547346072606,"(40.75962608520787, -73.99547346072606)"
34796001,11/16/2016 10:15:13 AM,11/16/2016 10:32:49 AM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10019,WEST 59 STREET,WEST 59 STREET,11 AVENUE,12 AVENUE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,11/16/2016 06:15:13 PM,This complaint does not fall under the Police Department's jurisdiction.,11/16/2016 10:32:49 AM,07 MANHATTAN,MANHATTAN,986513,220608,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77219405489544,-73.99182975153207,"(40.77219405489544, -73.99182975153207)"
34796060,11/16/2016 03:25:04 PM,11/16/2016 03:34:55 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,EAST   27 STREET,3 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/16/2016 11:25:04 PM,This complaint does not fall under the Police Department's jurisdiction.,11/16/2016 03:34:55 PM,06 MANHATTAN,MANHATTAN,989429,209371,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74135012900925,-73.98131059290127,"(40.74135012900925, -73.98131059290127)"
34797122,11/16/2016 04:16:05 PM,11/16/2016 08:11:28 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10029,,,,,EAST   97 STREET,MADISON AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/17/2016 12:16:05 AM,The Police Department responded to the complaint and took action to fix the condition.,11/16/2016 08:11:28 PM,11 MANHATTAN,MANHATTAN,997080,226333,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78789864214599,-73.95366813150638,"(40.78789864214599, -73.95366813150638)"
34794951,11/16/2016 08:41:59 PM,11/16/2016 10:57:06 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10017,,,,,EAST   42 STREET,2 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/17/2016 04:41:59 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/16/2016 10:57:06 PM,06 MANHATTAN,MANHATTAN,991952,212459,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74982407737251,-73.97220233150266,"(40.74982407737251, -73.97220233150266)"
34803229,11/17/2016 05:35:49 PM,11/17/2016 06:52:49 PM,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,10024,,,,,WEST   88 STREET,BROADWAY,INTERSECTION,NEW YORK,,Precinct,Closed,11/18/2016 01:35:49 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,11/17/2016 06:52:49 PM,07 MANHATTAN,MANHATTAN,991041,226944,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.789582376974515,-73.97547563011733,"(40.789582376974515, -73.97547563011733)"
34803318,11/17/2016 06:13:36 PM,11/17/2016 08:35:46 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10027,,,,,WEST  125 STREET,AMSTERDAM AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/18/2016 02:13:36 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/17/2016 08:35:46 PM,09 MANHATTAN,MANHATTAN,996358,235620,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.813389933961254,-73.95625868043503,"(40.813389933961254, -73.95625868043503)"
34824834,11/20/2016 05:21:28 PM,11/20/2016 06:40:01 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,EAST   34 STREET,1 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/21/2016 01:21:28 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/20/2016 06:40:01 PM,06 MANHATTAN,MANHATTAN,991591,210258,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.743783192311035,-73.97350763680087,"(40.743783192311035, -73.97350763680087)"
